530	E
531	A
532	C
533	B
534	C
535	C
536	A.
537	H
538	H
539	F
540	H
541	D
542	C.
543	A.
544	B
545	B
546	H
547	A.
548	A.
549	D
550	E
551	B
552	C
553	E
554	A
555	C
556	H
557	H
558	F
559	B
560	H
561	E
562	C
563	E
564	E
565	A
566	D
567	E
568	C
569	F
570	C
571	H
572	C
573	E
574	C
575	H
576	A
577	C.
578	D
579	C
580	H
581	E
582	C.
583	D
584	F
585	A.
586	E
587	A
588	E
589	E
590	D
591	C
592	C
593	E
594	A.
595	A.
596	C
597	C.
598	C.
599	C.
600	E
601	H
602	C
603	H
604	C
605	B
606	E
607	B
608	H
609	H
610	B
611	B
612	D
613	C
614	D
615	H
616	C.
617	A.
618	F
619	E
620	H
621	C.
622	C
623	A
624	H
625	C
626	D
627	E
628	C.
629	D
630	H
631	D
632	C.
633	C.
634	E
635	B
636	H.
637	C
638	C
639	B
640	D
641	E
642	B
643	C
644	E
645	D
646	D
647	C
648	C
649	E
650	H
651	B
652	B
653	E
654	E
655	B
656	H
657	H
658	B
659	C.
660	E
661	E
662	F
663	A.
664	H
665	C
666	E
667	A.
668	D
669	D
670	H
671	C
672	D
673	B
674	E
675	B
676	D
677	H
678	E
679	B
680	H
681	E
682	E
683	C
684	D
685	H
686	H.
687	E
688	A
689	B
690	B
691	C
692	H
693	B
694	H
695	D
696	B
697	E
698	C
699	B
700	A.
701	C
702	C
703	E
704	A
705	C
706	D
707	E
708	C.
709	E
710	A
711	C
712	A.
713	E
714	C
715	C
716	A
717	C.
718	H
719	H
720	C
721	C.
722	E
723	B
724	C.
725	C
726	C.
727	D
728	H
729	C
730	A
731	C.
732	B
733	C
734	D
735	C
736	A
737	F
738	H
739	C.
740	C
741	C.
742	C
743	C.
744	C.
745	H
746	C
747	E
748	C.
749	D
750	D
751	E
752	E
753	D
754	H
755	C.
756	H
757	A.
758	H
759	C
760	H
761	H
762	E
763	C
764	D
765	E
766	A
767	H
768	C
769	H.
770	E
771	A.
772	C
773	C.
774	C.
775	H
776	H
777	A
778	A
779	B
780	C.
781	F
782	D
783	E
784	C
785	E
786	C
787	B
788	B
789	B
790	E
791	E
792	A
793	E
794	C
795	C
796	F
797	C
798	C
799	E
800	H
801	C.
802	H
803	A.
804	E
805	A.
806	C
807	C
808	C
809	H
810	H
811	C
812	D
813	E
814	C
815	C
816	H
817	H
818	E
819	C
820	C
821	E
822	D
823	E
824	F
825	A.
826	D
827	C.
828	C
829	C
830	D
831	C
832	B
833	F
834	B
835	E
836	D
837	D
838	H
839	D
840	A.
841	E
842	C
843	C.
844	A.
845	H
846	C
847	C
848	C
849	E
850	A.
851	B
852	B
853	A.
854	H
855	B
856	C
857	A.
858	A
859	C
860	A
861	B
862	A.
863	E
864	E
865	A.
866	B
867	A.
868	D
869	A.
870	E
871	B
872	C
873	D
874	D
875	B
876	D
877	D
878	C
879	A.
880	B
881	B
882	C
883	B
884	D
885	A.
886	C
887	A
888	A.
889	B
890	C.
891	A
892	H.
893	B
894	C
895	A.
896	A
897	B
898	A
899	A
900	A.
901	E
902	E
903	A
904	B
905	A.
906	C
907	B.
908	C
909	B
910	C
911	E
912	B
913	B
914	D
915	A.
916	B
917	B
918	D
919	C
920	A.
921	E
922	B
923	C
924	A
925	B
926	B
927	C
928	A
929	E
930	B
931	A
932	A
933	A
934	E
935	B
936	A.
937	B.
938	B.
939	E
940	B
941	D
942	B
943	D
944	B
945	D
946	C
947	B.
948	E
949	E
950	A
951	F
952	C
953	C
954	H
955	B
956	C
957	A.
958	A
959	C.
960	A
961	A
962	A.
963	E
964	A
965	B
966	B
967	C
968	E
969	D
970	B
971	D
972	C
973	H
974	A.
975	A.
976	B
977	C
978	A.
979	B
980	B
981	B
982	A.
983	A
984	B
985	A.
986	A.
987	A.
988	E
989	A
990	E
991	C
992	B
993	B
994	D
995	C
996	C.
997	A
998	A.
999	F
1000	C.
1001	A.
1002	A
1003	B
1004	A
1005	B
1006	A
1007	A.
1008	A
1009	D
1010	D
1011	A
1012	C
1013	A
1014	A.
1015	B
1016	A
1017	A
1018	B
1019	B
1020	A
1021	B
1022	A
1023	A
1024	A.
1025	C
1026	C
1027	A
1028	A.
1029	B
1030	C
1031	C
1032	B
1033	B
1034	A
1035	B
1036	A
1037	A
1038	B
1039	C
1040	A.
1041	A.
1042	A
1043	C
1044	C
1045	B
1046	A
1047	B
1048	A.
1049	A.
1050	C
1051	B
1052	A.
1053	A
1054	A.
1055	A.
1056	A
1057	B
1058	A
1059	B
1060	A.
1061	C
1062	A
1063	A
1064	E
1065	A.
1066	A
1067	B
1068	B
1069	A
1070	H
1071	A
1072	C
1073	A
1074	C
1075	B
1076	A
1077	A
1078	B
1079	A
1080	C
1081	A.
1082	A.
1083	B
1084	A
1085	B
1086	A
1087	C
1088	C
1089	B
1090	A
1091	C
1092	C
1093	A
1094	A.
1095	B
1096	A
1097	H
1098	A
1099	C.
1100	A
1101	B
1102	E
1103	H
1104	C
1105	A.
1106	B
1107	A
1108	E
1109	B
1110	A.
1111	B
1112	A
1113	E
1114	A.
1115	B
1116	B
1117	A
1118	C
1119	A.
1120	C
1121	B
1122	A
1123	C.
1124	A
1125	A.
1126	B
1127	A
1128	F
1129	A.
1130	C.
1131	B
1132	A
1133	E
1134	A.
1135	C.
1136	A
1137	C
1138	A.
1139	A
1140	A
1141	E
1142	A
1143	A
1144	E
1145	H
1146	A.
1147	A
1148	H
1149	A
1150	D
1151	A
1152	C
1153	A
1154	E
1155	A
1156	E
1157	A
1158	C
1159	A
1160	E
1161	A.
1162	C
1163	A
1164	A
1165	A
1166	C
1167	A
1168	E
1169	A.
1170	C
1171	A
1172	E
1173	A
1174	F
1175	B
1176	D
1177	E
1178	A
1179	E
1180	A
1181	B
1182	D
1183	C
1184	H.
1185	C.
1186	C
1187	C
1188	E
1189	D
1190	D
1191	E
1192	C.
1193	C.
1194	E
1195	H
1196	A.
1197	E
1198	H
1199	C
1200	C
1201	E
1202	H
1203	E
1204	H
1205	C
1206	H
1207	E
1208	H.
1209	H
1210	H
1211	E
1212	D
1213	B
1214	E
1215	A.
1216	C.
1217	C
1218	E
1219	H
1220	E
1221	A
1222	B
1223	C
1224	E
1225	H
1226	A.
1227	B
1228	B
1229	C
1230	E
1231	H
1232	H
1233	B
1234	F
1235	E
1236	A
1237	D
1238	E
1239	A.
1240	C
1241	C
1242	H
1243	D
1244	E
1245	A.
1246	B
1247	H
1248	H
1249	D
1250	E
1251	C
1252	B
1253	C
1254	C
1255	C
1256	A
1257	E
1258	B
1259	E
1260	E
1261	A
1262	C.
1263	H
1264	A
1265	D
1266	E
1267	A.
1268	C
1269	E
1270	H
1271	D
1272	E
1273	H
1274	C
1275	H
1276	B
1277	B
1278	A
1279	C.
1280	C
1281	B
1282	C
1283	E
1284	H
1285	B
1286	H
1287	C
1288	D
1289	D
1290	D
1291	B
1292	H
1293	D
1294	B
1295	E
1296	C
1297	B.
1298	C.
1299	H
1300	C
1301	A
1302	A
1303	A
1304	C
1305	E
1306	C
1307	H
1308	D
1309	D
1310	C
1311	C.
1312	A
1313	H
1314	C.
1315	C
1316	C
1317	E
1318	E
1319	B
1320	C.
1321	C
1322	B
1323	B.
1324	A
1325	A.
1326	B
1327	C
1328	H
1329	D
1330	C
1331	E
1332	D
1333	D
1334	A
1335	E
1336	C
1337	C
1338	I.
1339	C
1340	C
1341	A.
1342	C
1343	F
1344	B
1345	E
1346	E
1347	E
1348	D
1349	C
1350	B
1351	D
1352	E
1353	E
1354	C
1355	C
1356	C
1357	C.
1358	E
1359	A
1360	H
1361	E
1362	E
1363	H
1364	E
1365	D
1366	C
1367	C
1368	C
1369	A.
1370	C.
1371	H
1372	H
1373	E
1374	A.
1375	D
1376	E
1377	A.
1378	E
1379	A
1380	C
1381	B
1382	C
1383	C
1384	A.
1385	H
1386	H
1387	F
1388	H
1389	D
1390	C.
1391	A.
1392	B
1393	B
1394	H
1395	A.
1396	A.
1397	D
1398	E
1399	B
1400	C
1401	E
1402	A
1403	C
1404	H
1405	H
1406	F
1407	B
1408	H
1409	E
1410	C
1411	E
1412	E
1413	A
1414	D
1415	E
1416	C
1417	F
1418	C
1419	H
1420	C
1421	E
1422	C
1423	H
1424	A
1425	C.
1426	D
1427	C
1428	H
1429	E
1430	C.
1431	D
1432	F
1433	A.
1434	E
1435	A
1436	E
1437	E
1438	D
1439	C
1440	C
1441	E
1442	A.
1443	A.
1444	C
1445	C.
1446	C.
1447	C.
1448	E
1449	H
1450	C
1451	H
1452	C
1453	B
1454	E
1455	B
1456	H
1457	H
1458	B
1459	B
1460	D
1461	C
1462	D
1463	H
1464	C.
1465	A.
1466	F
1467	E
1468	H
1469	C.
1470	C
1471	A
1472	H
1473	C
1474	D
1475	E
1476	C.
1477	D
1478	H
1479	D
1480	C.
1481	C.
1482	E
1483	B
1484	H.
1485	C
1486	C
1487	B
1488	D
1489	E
1490	B
1491	C
1492	E
1493	D
1494	D
1495	C
1496	C
1497	E
1498	H
1499	B
1500	B
1501	E
1502	E
1503	B
1504	H
1505	H
1506	B
1507	C.
1508	E
1509	E
1510	F
1511	A.
1512	H
1513	C
1514	E
1515	A.
1516	D
1517	D
1518	H
1519	C
1520	D
1521	B
1522	E
1523	B
1524	D
1525	H
1526	E
1527	B
1528	H
1529	E
1530	E
1531	C
1532	D
1533	H
1534	H.
1535	E
1536	A
1537	B
1538	B
1539	C
1540	H
1541	B
1542	H
1543	D
1544	B
1545	E
1546	C
1547	B
1548	A.
1549	C
1550	C
1551	E
1552	A
1553	C
1554	D
1555	E
1556	C.
1557	E
1558	A
1559	C
1560	A.
1561	E
1562	C
1563	C
1564	A
1565	C.
1566	H
1567	H
1568	C
1569	C.
1570	E
1571	B
1572	C.
1573	C
1574	C.
1575	D
1576	H
1577	C
1578	A
1579	C.
1580	B
1581	C
1582	D
1583	C
1584	A
1585	F
1586	H
1587	C.
1588	C
1589	C.
1590	C
1591	C.
1592	C.
1593	H
1594	C
1595	E
1596	C.
1597	D
1598	D
1599	E
1600	E
1601	D
1602	H
1603	C.
1604	H
1605	A.
1606	H
1607	C
1608	H
1609	H
1610	E
1611	C
1612	D
1613	E
1614	A
1615	H
1616	C
1617	H.
1618	E
1619	A.
1620	C
1621	C.
1622	C.
1623	H
1624	H
1625	A
1626	A
1627	B
1628	C.
1629	F
1630	D
1631	E
1632	C
1633	E
1634	C
1635	B
1636	B
1637	B
1638	E
1639	E
1640	A
1641	E
1642	C
1643	C
1644	F
1645	C
1646	C
1647	E
1648	H
1649	C.
1650	H
1651	A.
1652	E
1653	A.
1654	C
1655	C
1656	C
1657	H
1658	H
1659	C
1660	D
1661	E
1662	C
1663	C
1664	H
1665	H
1666	E
1667	C
1668	C
1669	E
1670	D
1671	E
1672	F
1673	A.
1674	D
1675	C.
1676	C
1677	C
1678	D
1679	C
1680	B
1681	F
1682	B
1683	E
1684	D
1685	D
1686	H
1687	D
1688	A.
1689	E
1690	C
1691	C.
1692	A.
1693	H
1694	C
1695	C
1696	C
1697	E
1698	A.
1699	B
1700	B
1701	A.
1702	A.
1703	B
1704	C
1705	B
1706	A
1707	C
1708	A
1709	B
1710	A.
1711	E
1712	E
1713	A.
1714	B
1715	A.
1716	D
1717	A.
1718	E
1719	B
1720	C
1721	D
1722	D
1723	B
1724	D
1725	D
1726	C
1727	A.
1728	B
1729	B
1730	C
1731	B
1732	D
1733	A.
1734	C
1735	A
1736	A.
1737	B
1738	C.
1739	A
1740	I.
1741	B
1742	C
1743	B
1744	A
1745	B
1746	A
1747	A
1748	A.
1749	E
1750	E
1751	A
1752	B
1753	A.
1754	C
1755	B.
1756	C
1757	B
1758	C
1759	E
1760	B
1761	B
1762	D
1763	A.
1764	B
1765	B
1766	D
1767	C
1768	A.
1769	E
1770	B
1771	C
1772	A
1773	B
1774	B
1775	C
1776	B
1777	E
1778	B
1779	A
1780	A
1781	A.
1782	E
1783	B
1784	A.
1785	B.
1786	B.
1787	E
1788	B
1789	D
1790	B
1791	D
1792	B
1793	D
1794	C
1795	B.
1796	E
1797	E
1798	A
1799	F
1800	C
1801	C
1802	A.
1803	B
1804	C
1805	A
1806	A
1807	C.
1808	A
1809	A
1810	A.
1811	E
1812	A
1813	B
1814	B
1815	C
1816	E
1817	D
1818	B
1819	D
1820	C
1821	H
1822	A.
1823	A.
1824	B
1825	C
1826	A.
1827	B
1828	B
1829	B
1830	B
1831	A
1832	B
1833	A.
1834	A.
1835	A.
1836	E
1837	A
1838	E
1839	C
1840	B
1841	B
1842	D
1843	C
1844	C.
1845	A
1846	A.
1847	F
1848	C.
1849	A.
1850	A
1851	B
1852	A
1853	B
1854	A
1855	A.
1856	A
1857	D
1858	D
1859	A
1860	C
1861	A
1862	A.
1863	B
1864	A
1865	A
1866	B
1867	B
1868	A
1869	B
1870	A
1871	A
1872	A.
1873	B
1874	C
1875	A
1876	A.
1877	B
1878	C
1879	C
1880	A
1881	B
1882	A
1883	B
1884	A.
1885	A
1886	B
1887	C
1888	A.
1889	A.
1890	A
1891	C
1892	C
1893	B
1894	A
1895	B
1896	A.
1897	A.
1898	C
1899	B
1900	A.
1901	A
1902	A.
1903	A.
1904	A.
1905	B
1906	A
1907	B
1908	A.
1909	C
1910	A
1911	A
1912	E
1913	A.
1914	A
1915	B
1916	B
1917	A
1918	H
1919	A
1920	C
1921	A.
1922	C
1923	B
1924	A
1925	A
1926	C
1927	A
1928	C
1929	A.
1930	A.
1931	B
1932	A
1933	B
1934	A
1935	C
1936	C
1937	B
1938	A
1939	C
1940	C
1941	A
1942	A.
1943	B
1944	A
1945	H
1946	A
1947	C.
1948	A
1949	B
1950	E
1951	H
1952	C
1953	A.
1954	B
1955	A
1956	E
1957	B
1958	A.
1959	B
1960	A
1961	E
1962	A.
1963	B
1964	B
1965	A
1966	C
1967	A.
1968	C
1969	B
1970	A
1971	C.
1972	A
1973	A.
1974	B
1975	A
1976	F
1977	A.
1978	C.
1979	B
1980	A
1981	E
1982	A.
1983	C.
1984	A
1985	C
1986	A.
1987	A
1988	A
1989	E
1990	A
1991	A
1992	E
1993	H
1994	A.
1995	A
1996	H
1997	A
1998	D
1999	A
2000	C
2001	A
2002	E
2003	A
2004	E
2005	A
2006	C
2007	A
2008	E
2009	A.
2010	C
2011	A
2012	A
2013	A
2014	C
2015	A
2016	E
2017	A.
2018	C
2019	A
2020	E
2021	A
2022	F
2023	B
2024	D
2025	E
2026	A
2027	E
2028	A
2029	B
2030	D
2031	C
2032	I.
2033	C.
2034	C
2035	C
2036	E
2037	D
2038	D
2039	E
2040	C.
2041	C.
2042	E
2043	H
2044	A.
2045	E
2046	I.
2047	C
2048	C
2049	E
2050	H
2051	E
2052	H
2053	C
2054	I.
2055	E
2056	I.
2057	H
2058	H
2059	E
2060	D
2061	B
2062	E
2063	A.
2064	C.
2065	C
2066	E
2067	H
2068	E
2069	A
2070	B
2071	C
2072	E
2073	H
2074	A
2075	B
2076	B
2077	C
2078	E
2079	H
2080	H
2081	B
2082	F
2083	E
2084	A
2085	D
2086	E
2087	A.
2088	C
2089	C
2090	A.
2091	D
2092	E
2093	A.
2094	B
2095	H
2096	H
2097	D
2098	E
2099	C
2100	B
2101	C
2102	C
2103	C
2104	A
2105	E
2106	B
2107	E
2108	E
2109	A.
2110	C.
2111	H
2112	A
2113	D
2114	E
2115	A.
2116	C
2117	E
2118	H
2119	D
2120	E
2121	I.
2122	C
2123	A
2124	B
2125	B
2126	B
2127	C.
2128	C
2129	B
2130	C
2131	E
2132	I.
2133	B
2134	H
2135	C
2136	D
2137	D
2138	D
2139	B
2140	H
2141	D
2142	B
2143	E
2144	C
2145	C
2146	C.
2147	H
2148	C
2149	A
2150	A
2151	A.
2152	C
2153	E
2154	C
2155	H
2156	D
2157	D
2158	C
2159	C.
2160	A
2161	H
2162	C.
2163	C
2164	C
2165	E
2166	E
2167	B
2168	C.
2169	C
2170	B
2171	B.
2172	A.
2173	A.
2174	B
2175	C
2176	H
2177	D
2178	C
2179	E
2180	D
2181	D
2182	A
2183	E
2184	C
2185	C
2186	J
2187	C
2188	C
2189	A.
2190	C
2191	F
2192	D
2193	E
2194	E
2195	E
2196	D
2197	C
2198	B
2199	D
2200	E
2201	E
2202	C
2203	C
2204	C
2205	C.
2206	E
2207	A
2208	H
2209	E
2210	E
2211	H
2212	E
2213	D
2214	C
2215	C
2216	C
2217	A.
2218	C.
2219	I.
2220	H
2221	E
2222	A.
2223	D
2224	E
2225	A.
2226	E
2227	A.
2228	C
2229	B
2230	C
2231	C
2232	A.
2233	H
2234	H
2235	F
2236	H
2237	D
2238	C.
2239	A.
2240	B
2241	B
2242	H
2243	A.
2244	A.
2245	D
2246	E
2247	B
2248	C
2249	E
2250	A
2251	C
2252	H
2253	H
2254	F
2255	B
2256	H
2257	E
2258	C
2259	E
2260	E
2261	A
2262	D
2263	E
2264	C
2265	F
2266	C
2267	H
2268	C
2269	E
2270	C
2271	H
2272	A
2273	C.
2274	D
2275	C
2276	H
2277	E
2278	C.
2279	D
2280	F
2281	A.
2282	E
2283	A
2284	E
2285	E
2286	D
2287	C
2288	C
2289	E
2290	A.
2291	A.
2292	C
2293	C.
2294	C.
2295	C.
2296	E
2297	H
2298	C
2299	H
2300	C
2301	B
2302	E
2303	B
2304	H
2305	H
2306	B
2307	B
2308	D
2309	C
2310	D
2311	I.
2312	C.
2313	A.
2314	F
2315	E
2316	H
2317	C.
2318	C
2319	A
2320	H
2321	C
2322	D
2323	E
2324	C.
2325	D
2326	H
2327	D
2328	C.
2329	C.
2330	E
2331	B
2332	E
2333	C
2334	C
2335	B
2336	D
2337	E
2338	B
2339	C
2340	E
2341	D
2342	D
2343	C
2344	C
2345	E
2346	H
2347	B
2348	B
2349	E
2350	E
2351	B
2352	H
2353	H
2354	B
2355	C.
2356	E
2357	E
2358	F
2359	A.
2360	H
2361	C
2362	E
2363	A.
2364	D
2365	D
2366	H
2367	C
2368	D
2369	B
2370	E
2371	B
2372	D
2373	H
2374	E
2375	B
2376	H
2377	E
2378	E
2379	C
2380	D
2381	H
2382	B
2383	E
2384	A
2385	B
2386	B
2387	C
2388	H
2389	B
2390	H
2391	D
2392	B
2393	E
2394	C
2395	B
2396	A.
2397	C
2398	C
2399	E
2400	A
2401	C
2402	D
2403	E
2404	C.
2405	E
2406	A
2407	C
2408	A.
2409	E
2410	C
2411	C
2412	A.
2413	C.
2414	H
2415	H
2416	C
2417	C.
2418	E
2419	B
2420	C.
2421	C
2422	C.
2423	D
2424	H
2425	C
2426	A
2427	C.
2428	B
2429	C
2430	D
2431	C
2432	A
2433	F
2434	H
2435	C.
2436	C
2437	C.
2438	C
2439	C.
2440	C.
2441	H
2442	C
2443	E
2444	C.
2445	D
2446	D
2447	E
2448	E
2449	D
2450	H
2451	C.
2452	I.
2453	A.
2454	H
2455	C
2456	I.
2457	J
2458	E
2459	C
2460	D
2461	E
2462	A.
2463	H
2464	C
2465	I.
2466	E
2467	A.
2468	C
2469	C.
2470	C.
2471	H
2472	I.
2473	A
2474	A
2475	B
2476	C.
2477	F
2478	D
2479	E
2480	C
2481	E
2482	C
2483	B
2484	B
2485	B
2486	E
2487	E
2488	A
2489	E
2490	C
2491	C
2492	F
2493	C
2494	C
2495	E
2496	H
2497	C.
2498	I.
2499	A.
2500	E
2501	A.
2502	C
2503	C
2504	C
2505	H
2506	H
2507	C
2508	D
2509	E
2510	C
2511	C
2512	H
2513	H
2514	E
2515	C
2516	C
2517	E
2518	D
2519	E
2520	F
2521	A.
2522	D
2523	C.
2524	C
2525	C
2526	D
2527	C
2528	B
2529	F
2530	B
2531	E
2532	D
2533	D
2534	I.
2535	D
2536	A.
2537	E
2538	C
2539	C.
2540	A.
2541	H
2542	C
2543	C
2544	C
2545	E
2546	A.
2547	B
2548	B
2549	A.
2550	H
2551	B
2552	C
2553	A.
2554	A
2555	C
2556	A
2557	B
2558	A.
2559	E
2560	E
2561	A.
2562	B
2563	A.
2564	D
2565	A.
2566	E
2567	B
2568	C
2569	D
2570	D
2571	B
2572	D
2573	D
2574	C
2575	A.
2576	B
2577	B
2578	C
2579	B
2580	D
2581	A.
2582	C
2583	A
2584	A.
2585	B
2586	C.
2587	A
2588	H.
2589	B
2590	C
2591	A.
2592	A
2593	B
2594	A
2595	A
2596	A.
2597	E
2598	E
2599	A
2600	B
2601	A.
2602	C
2603	B.
2604	C
2605	B
2606	C
2607	E
2608	B
2609	B
2610	D
2611	A.
2612	B
2613	B
2614	D
2615	C
2616	A.
2617	E
2618	B
2619	C
2620	A
2621	B
2622	B
2623	C
2624	A
2625	E
2626	B
2627	A
2628	A
2629	A
2630	E
2631	B
2632	A.
2633	B.
2634	B.
2635	E
2636	B
2637	D
2638	B
2639	D
2640	B
2641	D
2642	C
2643	B.
2644	E
2645	E
2646	A
2647	F
2648	C
2649	C
2650	H
2651	B
2652	C
2653	A.
2654	A
2655	C.
2656	A
2657	A
2658	A.
2659	E
2660	A
2661	B
2662	B
2663	C
2664	E
2665	D
2666	B
2667	D
2668	C
2669	H
2670	A.
2671	A.
2672	B
2673	C
2674	A.
2675	B
2676	B
2677	B
2678	A.
2679	A
2680	B
2681	A.
2682	A.
2683	A.
2684	E
2685	A
2686	E
2687	C
2688	B
2689	B
2690	D
2691	C
2692	C.
2693	A
2694	A.
2695	F
2696	C.
2697	A.
2698	A
2699	B
2700	A
2701	B
2702	A
2703	A.
2704	A
2705	D
2706	D
2707	A
2708	C
2709	A
2710	A.
2711	B
2712	A
2713	A
2714	B
2715	B
2716	A
2717	B
2718	A
2719	A
2720	A.
2721	C
2722	C
2723	A
2724	A.
2725	B
2726	C
2727	C
2728	B
2729	B
2730	A
2731	B
2732	A
2733	A
2734	B
2735	C
2736	A.
2737	A.
2738	A
2739	C
2740	C
2741	B
2742	A
2743	B
2744	A.
2745	A.
2746	C
2747	B
2748	A.
2749	A
2750	A.
2751	A.
2752	A
2753	B
2754	A
2755	B
2756	A.
2757	C
2758	A
2759	A
2760	E
2761	A.
2762	A
2763	B
2764	B
2765	A
2766	H
2767	A
2768	C
2769	A
2770	C
2771	B
2772	A
2773	A
2774	B
2775	A
2776	C
2777	A.
2778	A.
2779	B
2780	A
2781	B
2782	A
2783	C
2784	C
2785	B
2786	A
2787	C
2788	C
2789	A
2790	A.
2791	B
2792	A
2793	H
2794	A
2795	C.
2796	A
2797	B
2798	E
2799	H
2800	C
2801	A.
2802	B
2803	A
2804	E
2805	B
2806	A.
2807	B
2808	A
2809	E
2810	A.
2811	B
2812	B
2813	A
2814	C
2815	A.
2816	C
2817	B
2818	A
2819	C.
2820	A
2821	A.
2822	B
2823	A
2824	F
2825	A.
2826	C.
2827	B
2828	A
2829	E
2830	A.
2831	C.
2832	A
2833	C
2834	A.
2835	A
2836	A
2837	E
2838	A
2839	A
2840	E
2841	H
2842	A.
2843	A
2844	H
2845	A
2846	D
2847	A
2848	C
2849	A
2850	E
2851	A
2852	E
2853	A
2854	C
2855	A
2856	E
2857	A.
2858	C
2859	A
2860	A
2861	A
2862	C
2863	A
2864	E
2865	A.
2866	C
2867	A
2868	E
2869	A
2870	F
2871	B
2872	D
2873	E
2874	A
2875	E
2876	A
2877	B
2878	D
2879	C
2880	H.
2881	C.
2882	C
2883	C
2884	E
2885	D
2886	D
2887	E
2888	C.
2889	C.
2890	E
2891	H
2892	A.
2893	E
